CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Cluster
0.4495320791191722,0.0515741695348846,1.1953652380604192,-0.0185046047320851,-1.1176703413803144,-0.5928712074054517,3.4878644013374163,-0.2375167443867102,-0.4483867633347024,-1.2104516687709064,0.0282791161653305,0.3263719538559634,0.1943369810471137,2
0.4495320791191722,0.0091261413577391,1.2525973679492497,-0.0064208873423077,-0.997897602824594,-0.5229466004250509,2.928817121221817,-0.079954139435579,-0.3649080840031835,-1.101021829659843,0.0167053942258044,0.3634716132983851,0.1943036259794096,2
0.4546831987685098,0.2880703265218384,1.3455995790185993,0.03224700830498,-0.6648709639135667,-0.2743257756058481,2.158574201951436,0.1879022889813438,-0.112331567051408,-0.5363638598467559,0.0097611610620887,0.3927608181213496,0.1944678355434913,2
0.4662732179795193,0.8611187069133034,1.5959901472822329,0.1482506952468434,0.0157887454396732,0.0209114538669552,1.0591145510574242,0.4242461964080405,0.2686736873334735,0.2777941431395556,0.0236496273895201,0.349803317714335,0.1944447435735423,0
0.4688487778041881,0.915694743141062,1.7605325207126206,0.1845018474161757,0.1910659238138981,-0.1539000635840467,0.8820829123541511,0.3375867636849184,0.4099452985098903,0.1158379812551818,0.0167053942258044,0.4122869546699926,0.1951708577397161,0
0.4624098782425162,0.5579185056479781,1.6889923583515825,0.1071660561216001,-0.1974651549156337,-0.2199399701766475,1.3137916453323082,0.3139523729422487,0.1166996813709645,-0.2518462781579911,0.0236496273895201,0.369329454262978,0.1948142150927261,2
0.4598343184178474,0.3941903969647023,1.4457558063240528,0.0757483909081788,-0.387348764821044,-0.2859798767692482,1.6554316498473969,0.2666835914569094,-0.063100551035384,-0.6654910699978107,0.0167053942258044,0.3595663859886565,0.1943010602049708,2
0.4611220983301818,0.5670145116859377,1.5745280985739214,0.0805818778640898,-0.352293329146199,-0.2510175732790478,1.5715745578300568,0.2903179821995791,0.0203781282961349,-0.6808112474733596,-0.0064420496532478,0.533349001271579,0.195837959093798,2
0.4649854380671849,0.7186146123186005,1.5888361310461292,0.1313334909011549,-0.0747711300536763,-0.0878601569914459,1.1398658248518996,0.4242461964080405,0.3114832664778422,-0.3853506818734885,-0.0342189823081105,0.720799912138552,0.1969720313957372,2
0.4778632371905288,0.976334783394127,2.3113917708926146,0.2328367169752854,0.4072411104754421,0.1491065666643567,0.5839243629591649,0.5502962803689455,0.7245957052210004,0.1355353522951732,-0.0411632154718262,0.8125727539171739,0.1978520920282376,0
0.4688487778041881,0.7913826606222786,1.70330039082379,0.1675846430704873,0.1121911935454969,0.0597584577449556,0.8914003670227445,0.5345400198738324,0.5469359517718702,-0.0636269548869621,-0.0342189823081105,0.787188776403938,0.1979598545546662,0
0.4688487778041881,0.73680662439452,1.817764650601451,0.1555009256807098,0.0508441811145181,0.094720761235156,0.9566225497028976,0.5739306711116151,0.4270691301676377,-0.0395523902825282,-0.0018125608774374,0.6192640020856084,0.1974236076969619,0
0.4778632371905288,1.012718807545966,2.2112355435871613,0.2255864865414189,0.366343102188123,0.2889557806251583,0.6615698185307759,0.6054431921018414,0.7010504366915976,0.2821713367039981,0.0005021835104678,0.5489699105104934,0.1964383503124717,0
0.5023310555248823,1.6130552060513104,3.33441609265546,0.4575938604251456,1.2398077077530103,0.4365743953615599,0.012453809952108,0.7314932760627463,1.480184777119108,0.9496933552814848,0.0120759054499939,0.4825810462451074,0.1961304573798185,0
0.5293744336839047,2.2042955985186947,4.436134593015447,0.6170989299702077,1.733505093507077,0.8328138349171644,-0.2888105576657426,0.896934011261434,2.015304516423717,1.5953294060367589,-0.0018125608774374,0.5821643426431866,0.1967821640872677,0
0.5190721943852296,1.7919433247978522,4.006893618849219,0.5349296517197212,1.488117043783162,0.708503422507563,-0.1614720105283006,0.841787099528538,1.7113565044986994,1.4858995669256954,-0.0041273052653426,0.5528751378202221,0.1963049300416553,0
0.4907410363138728,0.8004786666602384,2.5474743066840406,0.2642543821887067,0.5299351353373996,0.2773016794617581,0.5031730891646895,0.613321322349398,0.6753646892049764,0.6783073542860476,-0.0157010272048687,0.4786758189353787,0.1944729670923689,0
0.4598343184178474,-0.2546580337430939,1.5745280985739214,0.0684981604743123,-0.425325486802126,-0.2898645771570483,1.6461141951788034,0.2115366797240135,-0.1251744407947186,-0.3372015526646206,-0.0365337266960158,0.4669601370061929,0.1931541590308377,2
0.4533954188561754,-0.4123221384010631,1.324137530310288,0.0177465474372471,-0.7758798435505758,-0.4724454953836504,2.391510568666269,-0.0405634881977962,-0.2985532363294119,-0.9259340870821416,-0.0365337266960158,0.4161921819797211,0.1925178469700211,2
0.4624098782425162,0.0940221977120302,1.5316040011572989,0.0974990822097782,-0.2617334536528495,-0.181092966298647,1.4256011013554282,0.3060742426946922,-0.0352743245915443,-0.3481445365757269,-0.0342189823081105,0.3712820679178423,0.191955942367929,2
0.4649854380671849,-0.0151298747434868,1.5172959686850909,0.1095827995995556,-0.1916225823031595,-0.1383612620328465,1.403860373795377,0.4084899359129275,-0.028852887719889,-0.3131269880601867,-0.0481074486355419,0.3947134317762139,0.1916223916908881,2
0.4585465385055129,-0.1849219874520691,1.4242937576157413,0.0539976996065794,-0.5158853622954755,-0.3364809818106488,1.866627289002179,0.2588054612093529,-0.1872483305540533,-0.6195305375711642,-0.0619959149629733,0.4357183185283641,0.1915402869088472,2
0.4508198590315065,-0.4850901867047412,1.2883674491297687,0.0008293430915587,-0.9365505903936152,-1.4319664911702614,2.7486796642956794,-2.033730440829605,-0.4376843685486103,-1.0134779583709923,-0.0643106593508785,0.4454813868026856,0.1915018002922656,2
-2.135042204935956,-0.6609463034386299,1.209673270532627,-0.0185046047320851,-1.1351980592177369,-0.5734477054664515,3.4102189457658056,-0.2060042233964839,-0.5511297532811874,-1.2936183464953146,-0.0851433588420255,0.5157754783778006,0.1914684452245615,2
0.4482442992068378,-0.6124342712361779,1.1882112218243157,-0.0209213482100406,-1.1498044907489222,-0.5384854019762512,3.416430582211534,-0.1114666604258053,-0.5061796951796003,-1.2717323786731018,-0.0805138700662151,0.4982019554840217,0.1914299586079798,2
0.4508198590315065,-0.3698741102239175,1.2597513841853536,-0.0015874003863967,-0.9453144493123266,-0.43748319189345,2.7642087554100017,0.1012428562582217,-0.3606271260887466,-1.068192877926524,-0.0689401481266889,0.4571970687318714,0.1914325243824186,2
0.4585465385055129,0.127374219851216,1.3742156439630149,0.0612479300404459,-0.4808299266206306,-0.2315940713400476,1.8386749249963985,0.3612211544275881,-0.0652410299926024,-0.4969691177667731,-0.0781991256783098,0.5001545691388859,0.1916429178863983,2
0.4971799358755447,1.6312472181272295,2.58324438786456,0.3875082995644365,0.9973409443353324,0.5375766054443611,0.3168239957928231,0.6527119735871807,1.0884771279481344,0.9299959842414932,-0.0573664261871628,0.4611022960416001,0.1921124546086944,0
-2.135042204935956,1.503903133595793,-0.2926701390491743,0.489011525638567,1.339131442165071,-1.4319664911702614,-0.086932373179554,-2.033730440829605,1.4266728031886473,1.3414521792990917,-0.0133862828169635,0.3263719538559634,0.1922715326238986,2
0.4804387970151977,0.9126627411284088,2.626168485281182,0.2932553039241725,0.6526291601993569,0.0714125589083558,0.3634112691357897,0.5030274988836061,0.6860670839910685,0.5732547087394267,0.0792034926992455,0.04324297390064,0.1916531809841534,0
0.4752876773658601,0.6488785660275757,2.3256998033648224,0.2352534604532409,0.4160049693941534,0.1840688701545571,0.5404429078390628,0.6684682340822938,0.4420524828681668,0.420052933983938,0.104665680966203,-0.0211932767098818,0.1914556163523676,0
0.4675609978918538,0.4760544513063401,1.953690959087424,0.201419051761864,0.2670193677760622,-0.0995142581548461,0.7454269105481158,0.4321243266555971,0.3114832664778422,-0.0351751967180856,0.1208688916815396,-0.0582929361523035,0.1913324591793063,0
0.4727121175411913,0.6155265438883899,2.1396953812261232,0.2207529995855079,0.3546579569631746,-0.0334743515622453,0.6615698185307759,0.4557587173982668,0.4313500880820746,0.0173511260552247,0.1463310799484971,-0.0973452092495895,0.1915043660667044,0
0.4752876773658601,0.7216466143312538,2.3471618520731337,0.2642543821887067,0.5357777079498737,-0.0218202503988452,0.478326543381774,0.5109056291311627,0.5747621782157099,0.1880616750684836,0.1509605687243076,-0.0739138453912178,0.1922689668494598,0
0.4778632371905288,0.9217587471663684,2.4616261118507947,0.2980887908800835,0.6643143054243053,0.0830666600717559,0.3944694513644341,0.5345400198738324,0.7460004947931848,0.3587722240817425,0.1393868467847815,-0.048529867877982,0.1923972555713986,0
0.4765754572781944,0.7883506586096253,2.3185457871287185,0.2618376387107512,0.5211712764186883,0.0364502554181554,0.4938556344960962,0.487271238388493,0.5683407413440545,0.2996801109617683,0.1417015911726867,-0.0446246405682533,0.1925178469700211,0
0.4714243376288569,0.6822305881667614,2.0896172675733964,0.2376702039311963,0.4276901146191016,-0.0723213554402458,0.655358182085047,0.4793931081409364,0.467738230354788,0.0414256906596586,0.1648490350517389,-0.1012504365593181,0.1922407433306333,0
0.4907410363138728,1.397783063152929,2.805018891183778,0.4213427082558133,1.1171136828910528,0.1452218662765566,0.0528294468493457,0.7157370155676331,1.1098819175203187,0.951881952063706,0.1231836360694448,0.0022380871484897,0.1927975163838478,0
0.4881654764892041,1.4432630933427282,2.869405037308712,0.3947585299983029,1.0265538073977034,0.1296830647253564,0.0807818108551257,0.684224494577407,0.9750317432155572,1.0350486297881143,0.1069804253541083,0.076437406033333,0.1936134326553787,0
0.5255110939469015,2.4074397333664628,4.629293031390251,0.7427695908238929,2.0899020228680008,0.6657717182417626,-0.5310643790491689,0.8811777507663209,2.137311816985168,1.9958426171832504,0.0722592595355298,0.2150729755286983,0.1946243477842567,0
0.4971799358755447,1.6645992402664156,3.5204205147941594,0.4406766560794572,1.181381981628269,0.4093814926469596,-0.1335196465225206,0.7157370155676331,1.1762367651940904,1.4268074538057212,0.053741304432288,0.2697461578648987,0.1947731627017057,0
0.4855899166645352,1.3189510108239446,2.676246598933909,0.300505534358039,0.6789207369554907,0.3278027845031587,0.1366865388666856,0.6369557130920676,0.7096123525204713,1.129158291423629,0.0282791161653305,0.3829977498470281,0.1952965806872161,0
0.5100577349988887,1.9041273992660224,3.763657066821689,0.4817612952047004,1.3186824380214115,0.5103837027297609,-0.1676836469740295,0.5975650618542848,1.435234719017521,1.4924653572723592,-0.0018125608774374,0.4903915008645644,0.1953761196948182,0
0.4752876773658601,0.700422600242681,2.0109230889762544,0.1869185908941311,0.2027510690388464,0.094720761235156,0.5218079985018762,0.4321243266555971,0.3264666191783713,0.6783073542860476,-0.0064420496532478,0.4806284325902429,0.1949296749424711,0
0.4649854380671849,0.4457344311798076,1.6174521959905444,0.1337502343791105,-0.0630859848287279,-0.1150530597060463,0.8572363665712357,0.3060742426946922,0.1530878236436779,0.3697152079928488,-0.0157010272048687,0.4767232052805144,0.194483230190124,0
0.4611220983301818,0.4093504070279686,1.4457558063240528,0.0854153648200007,-0.3289230386963023,-0.3325962814228487,1.1833472799720015,0.1879022889813438,-0.0566791141637287,0.1486669329885008,-0.0226452603685844,0.4767232052805144,0.1940547458588483,2
0.4624098782425162,0.3729663828761295,1.4672178550323642,0.0854153648200007,-0.3260017523900653,-1.4319664911702614,1.1926647346405952,-2.033730440829605,-0.0245719298054521,0.0458028842241012,-0.0457927042476367,0.5470172968556293,0.1938417865804298,2
-2.135042204935956,0.2971663325597982,1.5387580173934023,0.1047493126436446,-0.2149928727530562,-0.2315940713400476,1.0466912781659663,0.1957804192289004,0.0439233968255377,0.0370484970952161,-0.0643106593508785,0.6173113884307438,0.1938032999638482,2
0.4533954188561754,-0.2152420075786016,1.3527535952547032,0.0177465474372471,-0.7875649887755242,-0.4141749895666497,1.941166926350925,0.0539740747728823,-0.2514626992706064,-0.3415787462290631,-0.0342189823081105,0.4708653643159216,0.1933517236626235,2
0.4559709786808442,0.1546622379650953,1.3312915465463917,0.0249967778711136,-0.7262179763445454,-0.4491372930568501,1.8976854712308229,0.0145834235350996,-0.264305573013917,-0.3065611977135228,-0.059681170575068,0.5470172968556293,0.1931079750909397,2
0.4598343184178474,0.1910462621169343,1.474371871268468,0.0781651343861343,-0.3639784743711473,-0.1150530597060463,1.3448498275609526,0.148511637743561,0.0375019599538824,-0.0767585355802897,-0.0805138700662151,0.6329322976696585,0.1932234349406847,2
0.4752876773658601,0.8702147129512632,2.0824632513372925,0.2400869474091518,0.4335326872315758,0.3394568856665588,0.4348450882616718,0.2981961124471357,0.6132907994456417,0.4747678535394697,-0.0758843812904046,0.6270744567050653,0.1932567900083887,0
0.4881654764892041,1.0885188578622973,2.847942988600401,0.3198394821816829,0.7548741809176548,0.4909602007907606,0.1087341748609056,0.4793931081409364,0.8251982162102669,0.9540705488459272,-0.0041273052653426,0.3947134317762139,0.1937160636329297,0
0.4817265769275321,1.2067669363557745,2.2827757059481995,0.2666711256666622,0.5445415668685849,0.3161486833397586,0.2298610855526188,0.5345400198738324,0.5897455309162389,1.0722547750858755,0.0606855375960037,0.2287412711127485,0.1942574420395116,0
0.4933165961385416,1.4948071275578334,3.1627197029889684,0.3440069169612378,0.8454340564110043,0.4948449011785606,0.0404061739578879,0.7866401877956422,0.8316196530819222,1.3305091953879853,0.134757358008971,0.0530060421749615,0.1945550718744097,0
0.4868776965768697,1.2188949444063872,2.64047651775339,0.2932553039241725,0.6497078738931199,0.2734169790739581,0.2484959948898054,0.8102745785383119,0.6154312784028602,0.9015442260726168,0.1995702008703173,-0.1110135048336396,0.1936288273020114,0
0.4765754572781944,0.8459586968500371,2.2398516085315765,0.2521706647989293,0.4802732681313691,-0.0606672542768456,0.5963476358506227,0.5187837593787192,0.4463334407826037,0.2756055463573343,0.2227176447493696,-0.1598288462052471,0.1932696188805827,0
0.4662732179795193,0.4790864533189934,1.9393829266152165,0.1627511561145763,0.0858996167893631,-0.1966317678498472,0.9100352763599312,0.345464893932475,0.2065997975741388,-0.2737322459802038,0.1903112233186964,-0.0914873682849966,0.1937237609562461,2
0.4662732179795193,0.5791425197365508,1.910766861670801,0.1772516169823092,0.153089201832816,-0.1927470674620471,0.788908365668218,0.4557587173982668,0.30078087169175,-0.0614383581047408,0.1995702008703173,-0.1149187321433681,0.1935056701289501,0
0.4727121175411913,0.7792546525716656,1.9322289103791124,0.201419051761864,0.2699406540822993,-0.1189377600938463,0.6491465456393182,0.5187837593787192,0.3478714087505556,0.2252678203662451,0.1810522457670756,-0.0856295273204037,0.1934286968957868,0
0.4701365577165225,0.8398946928247306,1.8320726830736591,0.211086025673686,0.3079173760633813,-0.0800907562158459,0.5621836353991139,0.5266618896262758,0.4506143986970405,0.2383994010595727,0.1602195462759285,-0.0329089586390677,0.1936981032118583,0
0.4817265769275321,1.285598988684759,2.5045502092674177,0.3295064560935048,0.7840870439800256,0.2268005744203576,0.1118399930837701,0.7078588853200766,0.8294791741247037,0.9190530003303872,0.1463310799484971,0.0295746783165899,0.1945550718744097,0
0.494604376050876,1.6979512624056017,2.983869297086373,0.4285929386896798,1.1434052596471866,0.4210355938103598,-0.114884737185334,0.841787099528538,1.13556766500694,1.393978502072402,0.1393868467847815,0.05691126948469,0.1948578332581853,0
0.494604376050876,1.7040152664309078,3.1698737192250723,0.4189259647778578,1.1083498239723415,0.4288049945859599,-0.1273080100767917,0.8102745785383119,1.120584312306411,1.5800092285612095,0.1370721023968762,0.0901057016173832,0.1954146063113998,0
0.494604376050876,1.7343352865574404,3.062563475683515,0.3971752734762585,1.0294750937039403,0.4443437961371601,-0.1024614642938762,0.7945183180431987,1.002857969659397,1.9936540204010291,0.1278131248452553,0.1428262702987192,0.1961971675152267,0
0.4804387970151977,1.1976709303178146,2.425856030670276,0.2715046126225732,0.5679118573184816,0.176299469378957,0.1522156299810078,0.6684682340822938,0.7631243264509322,1.4202416634590571,0.1116099141299187,0.1779733160862767,0.1961176285076246,0
0.4739998974535257,1.11883887798883,1.9679989915596316,0.2183362561075525,0.3371302391257522,0.0131420530913551,0.3012949046785009,0.5660525408640585,0.452754877654259,1.2276451466235858,0.1139246585178239,0.1916416116703267,0.1964588765079819,0
0.4778632371905288,1.4705511114566074,1.8034566181292435,0.2207529995855079,0.3458940980444634,0.0830666600717559,0.2919774500099076,0.5581744106165021,0.4698787093120065,1.2254565498413643,0.0954067034145821,0.2756039988294916,0.1972414377118088,0
0.4765754572781944,1.3189510108239446,2.0753092351011886,0.2425036908871073,0.43937525984405,0.0209114538669552,0.2640250860041276,0.4793931081409364,0.4977049357558462,1.2145135659302582,0.1116099141299187,0.2345991120773413,0.1973389371404823,0
0.4727121175411913,0.964206775343514,1.7963026018931398,0.1627511561145763,0.0888209030956002,-0.1577847639718468,0.4907498162732318,0.3612211544275881,0.3243261402211528,0.7921143869615535,0.0630002819839089,0.3790925225372994,0.197341502914921,0
0.4714243376288569,0.8944707290524891,2.0824632513372925,0.1893353343720866,0.2144362142637947,-1.4319664911702614,0.3913636331415697,-2.033730440829605,0.4891430199269724,0.6629871768104987,0.0421675824927619,0.4669601370061929,0.1976930140130334,2
-2.135042204935956,0.2456222983446929,1.5387580173934023,0.0805818778640898,-0.3552146154524361,-0.3830973864642493,1.0404796417202375,0.1879022889813438,0.1295425551142752,0.1661757072462709,0.053741304432288,0.4220500229443141,0.1975108440278803,2
0.4559709786808442,0.0394461614842716,1.3670616277269108,0.0443307256947575,-0.5947600925638767,-0.4491372930568501,1.481505829366988,0.0933647260106651,-0.0309933666771074,-0.1008331001847237,0.0398528381048566,0.4611022960416001,0.1973312398171659,2
0.4533954188561754,0.0818941896614172,1.3455995790185993,0.0153298039592916,-0.8080139929191837,-0.4840995965470505,1.8635214707793144,0.0382178142777692,-0.1251744407947186,-0.2255831167713359,0.0421675824927619,0.4435287731478214,0.1971772933508394,2
0.452107638943841,-0.0636419069459389,1.3312915465463917,0.0129130604813361,-0.816777851837895,-0.3675585849130491,1.8293574703278053,0.0697303352679955,-0.1101910880941896,-0.26716645563354,0.0143906498378992,0.5489699105104934,0.1973235424938496,2
0.4585465385055129,0.3214223486610242,1.395677692671326,0.0564144430845349,-0.5042002170705272,-0.262671674442448,1.3355323728923594,0.2036585494764569,0.0482043547399746,-0.0351751967180856,0.0421675824927619,0.4532918414221429,0.1973235424938496,2
0.4611220983301818,0.5639825096732846,1.5459120336295062,0.1095827995995556,-0.1945438686093966,-0.1966317678498472,0.8075432750054046,0.1957804192289004,0.2900784769056579,0.2580967720995641,0.0606855375960037,0.4005712727408068,0.197572422614411,2
0.4688487778041881,0.8580867049006501,2.061001202628981,0.1627511561145763,0.082978330483126,-0.095629557767046,0.4876439980503673,0.3139523729422487,0.4763001461836618,0.5469915473527716,0.1092951697420135,0.2658409305551701,0.1978315658327274,0
0.4765754572781944,1.200702932330468,2.196927511114953,0.2183362561075525,0.334208952819515,0.0286808546425553,0.2578134495583987,0.4400024569031537,0.6518194206755735,0.8315091290415363,0.1648490350517389,0.1291579747146692,0.1979880780734927,0
0.4765754572781944,1.1127748739635237,2.1754654624066423,0.2135027691516415,0.3137599486758555,-0.0295896511744453,0.3478821780214675,0.4793931081409364,0.6111503204884232,0.6279696282949584,0.2204029003614644,-0.0231458903647462,0.1971798591252781,0
0.4662732179795193,0.7034546022553342,1.8034566181292435,0.1361669778570659,-0.0426369806850684,-0.2160552697888474,0.8976120034684734,0.3612211544275881,0.285797518991221,0.0107853357085609,0.2643830437316637,-0.1578762325503828,0.195481316446808,2
0.4636976581548505,0.4790864533189934,1.7390704720043093,0.1361669778570659,-0.0455582669913054,-0.2549022736668478,0.959728367925762,0.345464893932475,0.2108807554885757,-0.2255831167713359,0.2690125325074741,-0.1813075964087544,0.1949784246568078,2
0.4649854380671849,0.6337185559643094,1.8463807155458667,0.1530841822027543,0.0333164632770957,-0.2199399701766475,0.88829454879988,0.3848555451702578,0.2558308135901629,-0.1643024068691404,0.2805862544470003,-0.2047389602671259,0.1947449391828792,2
0.4791510171028633,1.24011895849496,2.2112355435871613,0.2425036908871073,0.43937525984405,0.005372652315755,0.555971998953385,0.5581744106165021,0.5447954728146518,0.2712283527928918,0.287530487610716,-0.2164546421963118,0.1947218472129302,0
0.4778632371905288,1.179478918241895,2.2541596410037843,0.2449204343650628,0.4569029776814725,0.0442196561937555,0.4596916340445873,0.5502962803689455,0.5918860098734573,0.5054082084905674,0.266697788119569,-0.1695919144795686,0.19518368661191,0
0.4727121175411913,1.3007589987480253,2.0109230889762544,0.2497539213209738,0.4685881229064208,-0.0334743515622453,0.4162101789244852,0.4951493686360496,0.5983074467451126,0.6279696282949584,0.2296618779130853,-0.0543877088425748,0.1967513747940024,0
0.4997554957002136,2.301319662923599,3.0124853620307883,0.4527603734692346,1.2193587036093507,0.358880387605559,-0.1304138282996562,0.7787620575480856,1.287541670969449,1.582197825343431,0.1995702008703173,0.04324297390064,0.1978418289304825,0
0.5164966345605607,2.574199844062392,3.5776526446829897,0.5131789604181218,1.4209274587397094,0.607501212424762,-0.3540327403458959,0.9048121415089906,1.522994356263477,2.0352373592632333,0.1810522457670756,0.1291579747146692,0.1990682691122177,0
0.4843021367522008,1.549383163785592,2.6690925826978056,0.3101725082698609,0.7168974589365728,0.1879535705423571,-0.0341334633908585,0.6921026248249635,0.9129578534562228,1.4727679862323677,0.1602195462759285,0.1974994526349197,0.1993505043004831,0
0.4675609978918538,0.8338306887994241,1.8535347317819704,0.1724181300263982,0.1326401976891564,-0.0878601569914459,0.400681087810163,0.4951493686360496,0.418507214338764,0.9803337102325824,0.1509605687243076,0.2248360438030198,0.1994043855636974,0
0.4688487778041881,0.9096307391157554,1.70330039082379,0.1675846430704873,0.1121911935454969,-0.0645519546646457,0.428633451815943,0.4793931081409364,0.4827215830553171,0.8183775483482087,0.1139246585178239,0.3205141128913705,0.1993351096538504,0
0.4636976581548505,0.5761105177238975,1.6102981797544405,0.1337502343791105,-0.066007271134965,-0.2510175732790478,0.5901359994048938,0.3218305031898053,0.3328880560500266,0.6017064669083032,0.1162394029057292,0.2970827490329989,0.198950243488034,0
0.4636976581548505,0.5761105177238975,1.6603762934071673,0.121666516989333,-0.1215117109534696,-0.2432481725034477,0.6677814549765049,0.2745617217044659,0.3243261402211528,0.4353731114594869,0.0977214478024873,0.3419928630948778,0.1987706392773196,0
0.4636976581548505,0.5306304875340988,1.6102981797544405,0.1240832604672885,-0.1156691383409954,-0.2354787717278476,0.6305116363021316,0.2351710704666832,0.3735571562371769,0.3806581919039551,0.083832981475056,0.4259552502540426,0.1994557010524729,0
0.4546831987685098,0.0879581936867237,1.4529098225601569,0.0612479300404459,-0.4691447813956823,-1.4319664911702614,1.0342680052745088,-2.033730440829605,0.2044593186169204,0.1005178037796329,0.0653150263718141,0.4689127506610572,0.1991195846009932,2
-2.135042204935956,0.0879581936867237,1.4529098225601569,0.0515809561286239,-0.5363343664391351,-0.3986361880154495,1.1025960061775264,0.1012428562582217,0.1637902184297701,0.0830090295218627,0.0583707932080985,0.5060124101034791,0.1994300433080852,2
0.4533954188561754,0.0788621876487639,1.4171397413796376,0.0491642126506684,-0.5597046568890318,-0.3131727794838485,1.121230915514713,0.1248772470008914,0.1552283026008964,0.0764432391751989,0.0491118156564776,0.5450646832007651,0.1994916218946158,2
0.4585465385055129,0.3274863526863307,1.5029879362128833,0.1095827995995556,-0.1887012959969224,-0.1189377600938463,0.7298978194337936,0.1721460284862307,0.4120857774671087,0.2362108042773515,0.0375380937169514,0.6055957065015583,0.1997481993384935,2
0.4688487778041881,0.8035106686728916,1.9036128454346968,0.1893353343720866,0.2085936416513205,0.2306852748081576,0.3168239957928231,0.2430492007142397,0.6817861260766317,0.5688775151749842,0.0352233493290462,0.5997378655369654,0.199558332030024,0
0.5113455149112232,2.267967640784413,3.5418825635024707,0.5808477778008754,1.625417500176305,0.7434657259977635,-0.4441014688089646,0.4400024569031537,1.9938997268515328,1.5428030832634485,0.0606855375960037,0.4767232052805144,0.1989656381346666,0
0.5448277926319174,2.7652159708595465,5.559315142083746,0.8418560734200679,2.3557390767355755,1.2018603717581686,-0.8012705644383752,0.7157370155676331,2.725943530220238,2.6458558615029677,0.1162394029057292,0.2892722944135417,0.1987244553374216,0
0.5152088546482263,2.1891355884554287,4.27159221958506,0.5977649821465638,1.6809219399948097,0.875545539182965,-0.5372760154948978,0.7787620575480856,1.863330510461208,2.18406194045428,0.176422756991265,0.1193949064403477,0.1985114960590032,0
0.494604376050876,1.561511171836205,3.5275745310302637,0.4406766560794572,1.1843032679345058,0.5841930100979617,-0.2639640118828271,0.7630057970529726,1.3645989134293126,1.8010575035655578,0.2319766223009906,-0.0192406630550175,0.198018867366758,0
0.4804387970151977,1.155222902140669,2.719170696350532,0.295672047402128,0.6584717328118311,0.1257983643375564,0.1118399930837701,0.5975650618542848,0.8380410899535775,1.197004791672488,0.2829009988349055,-0.1051556638690466,0.198283142133952,0
